"method","arm","dataset","sample.size","effect_size","truth.model","time.seconds","timed.out","stalled"
"MRGN","truth",352,50,"large","M1.1",0.00557804107666016,FALSE,FALSE
"MRGN","truth",353,50,"large","M2.1",0.00971007347106934,FALSE,FALSE
"MRGN","truth",354,50,"large","M3",0.00845599174499512,FALSE,FALSE
"MRGN","truth",355,50,"large","M4",0.0161731243133545,FALSE,FALSE
"MRGN","truth",356,150,"large","M0.1",0.0129561424255371,FALSE,FALSE
"MRGN","truth",357,150,"large","M1.1",0.0137028694152832,FALSE,FALSE
"MRGN","truth",358,150,"large","M2.1",0.0179901123046875,FALSE,FALSE
"MRGN","truth",359,150,"large","M3",0.0143849849700928,FALSE,FALSE
"MRGN","truth",360,150,"large","M4",0.00537109375,FALSE,FALSE
"MRGN","truth",361,300,"large","M0.1",0.00770688056945801,FALSE,FALSE
"MRGN","truth",362,300,"large","M1.1",0.00430178642272949,FALSE,FALSE
"MRGN","truth",363,300,"large","M2.1",0.00811290740966797,FALSE,FALSE
"MRGN","truth",364,300,"large","M3",0.0137021541595459,FALSE,FALSE
"MRGN","truth",365,300,"large","M4",0.0100338459014893,FALSE,FALSE
"MRGN","truth",366,670,"large","M0.1",0.0357708930969238,FALSE,FALSE
"MRGN","truth",367,670,"large","M1.1",0.00577211380004883,FALSE,FALSE
"MRGN","truth",368,670,"large","M2.1",0.0152060985565186,FALSE,FALSE
"MRGN","truth",369,670,"large","M3",0.0114541053771973,FALSE,FALSE
"MRGN","truth",370,670,"large","M4",0.0102500915527344,FALSE,FALSE
"MRGN","truth",371,1000,"large","M0.1",0.0198049545288086,FALSE,FALSE
"MRGN","truth",372,1000,"large","M1.1",0.0109961032867432,FALSE,FALSE
"MRGN","truth",373,1000,"large","M2.1",0.0144820213317871,FALSE,FALSE
"MRGN","truth",374,1000,"large","M3",0.00492095947265625,FALSE,FALSE
"MRGN","truth",375,1000,"large","M4",0.015934944152832,FALSE,FALSE
"MRGN","truth",376,50,"small","M0.1",0.00877809524536133,FALSE,FALSE
"MRGN","truth",377,50,"small","M1.1",0.0107681751251221,FALSE,FALSE
"MRGN","truth",378,50,"small","M2.1",0.00553798675537109,FALSE,FALSE
"MRGN","truth",379,50,"small","M3",0.0135738849639893,FALSE,FALSE
"MRGN","truth",380,50,"small","M4",0.0082099437713623,FALSE,FALSE
"MRGN","truth",381,150,"small","M0.1",0.00786995887756348,FALSE,FALSE
"MRGN","truth",382,150,"small","M1.1",0.0138051509857178,FALSE,FALSE
"MRGN","truth",383,150,"small","M2.1",0.0125529766082764,FALSE,FALSE
"MRGN","truth",384,150,"small","M3",0.012664794921875,FALSE,FALSE
"MRGN","truth",385,150,"small","M4",0.0199360847473145,FALSE,FALSE
"MRGN","truth",386,300,"small","M0.1",0.00277304649353027,FALSE,FALSE
"MRGN","truth",387,300,"small","M1.1",0.0046849250793457,FALSE,FALSE
"MRGN","truth",388,300,"small","M2.1",0.00865411758422852,FALSE,FALSE
"MRGN","truth",389,300,"small","M3",0.0107758045196533,FALSE,FALSE
"MRGN","truth",390,300,"small","M4",0.0118389129638672,FALSE,FALSE
"MRGN","truth",391,670,"small","M0.1",0.00853085517883301,FALSE,FALSE
"MRGN","truth",392,670,"small","M1.1",0.0176022052764893,FALSE,FALSE
"MRGN","truth",393,670,"small","M2.1",0.0173430442810059,FALSE,FALSE
"MRGN","truth",394,670,"small","M3",0.0226080417633057,FALSE,FALSE
"MRGN","truth",395,670,"small","M4",0.0110230445861816,FALSE,FALSE
"MRGN","truth",396,1000,"small","M0.1",0.00758194923400879,FALSE,FALSE
"MRGN","truth",397,1000,"small","M1.1",0.00887608528137207,FALSE,FALSE
"MRGN","truth",398,1000,"small","M2.1",0.00540995597839355,FALSE,FALSE
"MRGN","truth",399,1000,"small","M3",0.00956296920776367,FALSE,FALSE
"MRGN","truth",400,1000,"small","M4",0.0106270313262939,FALSE,FALSE
"MRGN","truth",401,50,"medium","M0.1",0.0105140209197998,FALSE,FALSE
"MRGN","truth",402,50,"medium","M1.1",0.0222511291503906,FALSE,FALSE
"MRGN","truth",403,50,"medium","M2.1",0.00932812690734863,FALSE,FALSE
"MRGN","truth",404,50,"medium","M3",0.0195779800415039,FALSE,FALSE
"MRGN","truth",405,50,"medium","M4",0.00654411315917969,FALSE,FALSE
"MRGN","truth",406,150,"medium","M0.1",0.00706219673156738,FALSE,FALSE
"MRGN","truth",407,150,"medium","M1.1",0.00931906700134277,FALSE,FALSE
"MRGN","truth",408,150,"medium","M2.1",0.0109109878540039,FALSE,FALSE
"MRGN","truth",409,150,"medium","M3",0.0132579803466797,FALSE,FALSE
"MRGN","truth",410,150,"medium","M4",0.0117039680480957,FALSE,FALSE
"MRGN","truth",411,300,"medium","M0.1",0.00626707077026367,FALSE,FALSE
"MRGN","truth",412,300,"medium","M1.1",0.00632190704345703,FALSE,FALSE
"MRGN","truth",413,300,"medium","M2.1",0.0137748718261719,FALSE,FALSE
"MRGN","truth",414,300,"medium","M3",0.0107178688049316,FALSE,FALSE
"MRGN","truth",415,300,"medium","M4",0.00589990615844727,FALSE,FALSE
"MRGN","truth",416,670,"medium","M0.1",0.00842905044555664,FALSE,FALSE
"MRGN","truth",417,670,"medium","M1.1",0.017474889755249,FALSE,FALSE
"MRGN","truth",418,670,"medium","M2.1",0.0115730762481689,FALSE,FALSE
"MRGN","truth",419,670,"medium","M3",0.0144410133361816,FALSE,FALSE
"MRGN","truth",420,670,"medium","M4",0.00948691368103027,FALSE,FALSE
"MRGN","truth",421,1000,"medium","M0.1",0.00699996948242188,FALSE,FALSE
"MRGN","truth",422,1000,"medium","M1.1",0.0144729614257812,FALSE,FALSE
"MRGN","truth",423,1000,"medium","M2.1",0.0115950107574463,FALSE,FALSE
"MRGN","truth",424,1000,"medium","M3",0.00631999969482422,FALSE,FALSE
"MRGN","truth",425,1000,"medium","M4",0.00820302963256836,FALSE,FALSE
"MRGN","truth",426,50,"large","M0.1",0.0199439525604248,FALSE,FALSE
"MRGN","truth",427,50,"large","M1.1",0.0114579200744629,FALSE,FALSE
"MRGN","truth",428,50,"large","M2.1",0.00641512870788574,FALSE,FALSE
"MRGN","truth",429,50,"large","M3",0.00582695007324219,FALSE,FALSE
"MRGN","truth",430,50,"large","M4",0.0122652053833008,FALSE,FALSE
"MRGN","truth",431,150,"large","M0.1",0.0109860897064209,FALSE,FALSE
"MRGN","truth",432,150,"large","M1.1",0.0101749897003174,FALSE,FALSE
"MRGN","truth",433,150,"large","M2.1",0.00953412055969238,FALSE,FALSE
"MRGN","truth",434,150,"large","M3",0.0113098621368408,FALSE,FALSE
"MRGN","truth",435,150,"large","M4",0.0164861679077148,FALSE,FALSE
"MRGN","truth",436,300,"large","M0.1",0.00459194183349609,FALSE,FALSE
"MRGN","truth",437,300,"large","M1.1",0.0146150588989258,FALSE,FALSE
"MRGN","truth",438,300,"large","M2.1",0.00642704963684082,FALSE,FALSE
"MRGN","truth",439,300,"large","M3",0.00401401519775391,FALSE,FALSE
"MRGN","truth",440,300,"large","M4",0.00314688682556152,FALSE,FALSE
"MRGN","truth",441,670,"large","M0.1",0.00607705116271973,FALSE,FALSE
"MRGN","truth",442,670,"large","M1.1",0.0169839859008789,FALSE,FALSE
"MRGN","truth",443,670,"large","M2.1",0.00912904739379883,FALSE,FALSE
"MRGN","truth",444,670,"large","M3",0.00907301902770996,FALSE,FALSE
"MRGN","truth",445,670,"large","M4",0.00643706321716309,FALSE,FALSE
"MRGN","truth",446,1000,"large","M0.1",0.00570988655090332,FALSE,FALSE
"MRGN","truth",447,1000,"large","M1.1",0.0093238353729248,FALSE,FALSE
"MRGN","truth",448,1000,"large","M2.1",0.0174942016601562,FALSE,FALSE
"MRGN","truth",449,1000,"large","M3",0.0141828060150146,FALSE,FALSE
"MRGN","truth",450,1000,"large","M4",0.0323851108551025,FALSE,FALSE
"MRGN","truth",451,50,"small","M0.1",0.0130748748779297,FALSE,FALSE
"MRGN","truth",452,50,"small","M1.1",0.0122900009155273,FALSE,FALSE
"MRGN","truth",453,50,"small","M2.1",0.00436091423034668,FALSE,FALSE
"MRGN","truth",454,50,"small","M3",0.0133609771728516,FALSE,FALSE
"MRGN","truth",455,50,"small","M4",0.00810718536376953,FALSE,FALSE
"MRGN","truth",456,150,"small","M0.1",0.00789499282836914,FALSE,FALSE
"MRGN","truth",457,150,"small","M1.1",0.00669384002685547,FALSE,FALSE
"MRGN","truth",458,150,"small","M2.1",0.0140831470489502,FALSE,FALSE
"MRGN","truth",459,150,"small","M3",0.00525498390197754,FALSE,FALSE
"MRGN","truth",460,150,"small","M4",0.0128288269042969,FALSE,FALSE
"MRGN","truth",461,300,"small","M0.1",0.00779891014099121,FALSE,FALSE
"MRGN","truth",462,300,"small","M1.1",0.00641918182373047,FALSE,FALSE
"MRGN","truth",463,300,"small","M2.1",0.0108160972595215,FALSE,FALSE
"MRGN","truth",464,300,"small","M3",0.0138540267944336,FALSE,FALSE
"MRGN","truth",465,300,"small","M4",0.00849699974060059,FALSE,FALSE
"MRGN","truth",466,670,"small","M0.1",0.0114209651947021,FALSE,FALSE
"MRGN","truth",467,670,"small","M1.1",0.0156400203704834,FALSE,FALSE
"MRGN","truth",468,670,"small","M2.1",0.0146510601043701,FALSE,FALSE
"MRGN","truth",469,670,"small","M3",0.00722503662109375,FALSE,FALSE
"MRGN","truth",470,670,"small","M4",0.0108189582824707,FALSE,FALSE
"MRGN","truth",471,1000,"small","M0.1",0.0139939785003662,FALSE,FALSE
"MRGN","truth",472,1000,"small","M1.1",0.0222280025482178,FALSE,FALSE
"MRGN","truth",473,1000,"small","M2.1",0.0311269760131836,FALSE,FALSE
"MRGN","truth",474,1000,"small","M3",0.0094912052154541,FALSE,FALSE
"MRGN","truth",475,1000,"small","M4",0.0144391059875488,FALSE,FALSE
"MRGN","truth",476,50,"medium","M0.1",0.0322949886322021,FALSE,FALSE
"MRGN","truth",477,50,"medium","M1.1",0.0145821571350098,FALSE,FALSE
"MRGN","truth",478,50,"medium","M2.1",0.00673723220825195,FALSE,FALSE
"MRGN","truth",479,50,"medium","M3",0.0144860744476318,FALSE,FALSE
"MRGN","truth",480,50,"medium","M4",0.0127139091491699,FALSE,FALSE
"MRGN","truth",481,150,"medium","M0.1",0.00535702705383301,FALSE,FALSE
"MRGN","truth",482,150,"medium","M1.1",0.00894999504089355,FALSE,FALSE
"MRGN","truth",483,150,"medium","M2.1",0.00871491432189941,FALSE,FALSE
"MRGN","truth",484,150,"medium","M3",0.00446391105651855,FALSE,FALSE
"MRGN","truth",485,150,"medium","M4",0.0194120407104492,FALSE,FALSE
"MRGN","truth",486,300,"medium","M0.1",0.0111119747161865,FALSE,FALSE
"MRGN","truth",487,300,"medium","M1.1",0.0125350952148438,FALSE,FALSE
"MRGN","truth",488,300,"medium","M2.1",0.0108189582824707,FALSE,FALSE
"MRGN","truth",489,300,"medium","M3",0.00804781913757324,FALSE,FALSE
"MRGN","truth",490,300,"medium","M4",0.00799918174743652,FALSE,FALSE
"MRGN","truth",491,670,"medium","M0.1",0.0217409133911133,FALSE,FALSE
"MRGN","truth",492,670,"medium","M1.1",0.0175080299377441,FALSE,FALSE
"MRGN","truth",493,670,"medium","M2.1",0.0123050212860107,FALSE,FALSE
"MRGN","truth",494,670,"medium","M3",0.0126521587371826,FALSE,FALSE
"MRGN","truth",495,670,"medium","M4",0.011725902557373,FALSE,FALSE
"MRGN","truth",496,1000,"medium","M0.1",0.0114049911499023,FALSE,FALSE
"MRGN","truth",497,1000,"medium","M1.1",0.0133700370788574,FALSE,FALSE
"MRGN","truth",498,1000,"medium","M2.1",0.00714302062988281,FALSE,FALSE
"MRGN","truth",499,1000,"medium","M3",0.0102150440216064,FALSE,FALSE
"MRGN","truth",500,1000,"medium","M4",0.00648212432861328,FALSE,FALSE
"MRGN","truth",501,50,"large","M0.1",0.00638389587402344,FALSE,FALSE
"MRGN","truth",502,50,"large","M1.1",0.0136950016021729,FALSE,FALSE
"MRGN","truth",503,50,"large","M2.1",0.0125679969787598,FALSE,FALSE
"MRGN","truth",504,50,"large","M3",0.0105531215667725,FALSE,FALSE
"MRGN","truth",505,50,"large","M4",0.0106251239776611,FALSE,FALSE
"MRGN","truth",506,150,"large","M0.1",0.0102918148040771,FALSE,FALSE
"MRGN","truth",507,150,"large","M1.1",0.0119898319244385,FALSE,FALSE
"MRGN","truth",508,150,"large","M2.1",0.00659489631652832,FALSE,FALSE
"MRGN","truth",509,150,"large","M3",0.00671601295471191,FALSE,FALSE
"MRGN","truth",510,150,"large","M4",0.0130629539489746,FALSE,FALSE
"MRGN","truth",511,300,"large","M0.1",0.0100579261779785,FALSE,FALSE
"MRGN","truth",512,300,"large","M1.1",0.0175340175628662,FALSE,FALSE
"MRGN","truth",513,300,"large","M2.1",0.0156040191650391,FALSE,FALSE
"MRGN","truth",514,300,"large","M3",0.0286381244659424,FALSE,FALSE
"MRGN","truth",515,300,"large","M4",0.0147578716278076,FALSE,FALSE
"MRGN","truth",516,670,"large","M0.1",0.00375199317932129,FALSE,FALSE
"MRGN","truth",517,670,"large","M1.1",0.0137159824371338,FALSE,FALSE
"MRGN","truth",518,670,"large","M2.1",0.0100088119506836,FALSE,FALSE
"MRGN","truth",519,670,"large","M3",0.0111010074615479,FALSE,FALSE
"MRGN","truth",520,670,"large","M4",0.0169529914855957,FALSE,FALSE
"MRGN","truth",521,1000,"large","M0.1",0.0135948657989502,FALSE,FALSE
"MRGN","truth",522,1000,"large","M1.1",0.00447916984558105,FALSE,FALSE
"MRGN","truth",523,1000,"large","M2.1",0.00567293167114258,FALSE,FALSE
"MRGN","truth",524,1000,"large","M3",0.00876879692077637,FALSE,FALSE
"MRGN","truth",525,1000,"large","M4",0.0184018611907959,FALSE,FALSE
"MRGN","truth",526,50,"small","M0.1",0.0104789733886719,FALSE,FALSE
"MRGN","truth",527,50,"small","M1.1",0.0127701759338379,FALSE,FALSE
"MRGN","truth",528,50,"small","M2.1",0.0085899829864502,FALSE,FALSE
"MRGN","truth",529,50,"small","M3",0.0121119022369385,FALSE,FALSE
"MRGN","truth",530,50,"small","M4",0.011803150177002,FALSE,FALSE
"MRGN","truth",531,150,"small","M0.1",0.0173280239105225,FALSE,FALSE
"MRGN","truth",532,150,"small","M1.1",0.0135760307312012,FALSE,FALSE
"MRGN","truth",533,150,"small","M2.1",0.00532102584838867,FALSE,FALSE
"MRGN","truth",534,150,"small","M3",0.00759601593017578,FALSE,FALSE
"MRGN","truth",535,150,"small","M4",0.00784015655517578,FALSE,FALSE
"MRGN","truth",536,300,"small","M0.1",0.0108308792114258,FALSE,FALSE
"MRGN","truth",537,300,"small","M1.1",0.00803208351135254,FALSE,FALSE
"MRGN","truth",538,300,"small","M2.1",0.00734496116638184,FALSE,FALSE
"MRGN","truth",539,300,"small","M3",0.00975584983825684,FALSE,FALSE
"MRGN","truth",540,300,"small","M4",0.00864911079406738,FALSE,FALSE
"MRGN","truth",541,670,"small","M0.1",0.0148630142211914,FALSE,FALSE
"MRGN","truth",542,670,"small","M1.1",0.0163922309875488,FALSE,FALSE
"MRGN","truth",543,670,"small","M2.1",0.0122249126434326,FALSE,FALSE
"MRGN","truth",544,670,"small","M3",0.0167670249938965,FALSE,FALSE
"MRGN","truth",545,670,"small","M4",0.0154149532318115,FALSE,FALSE
"MRGN","truth",546,1000,"small","M0.1",0.0148870944976807,FALSE,FALSE
"MRGN","truth",547,1000,"small","M1.1",0.0200350284576416,FALSE,FALSE
"MRGN","truth",548,1000,"small","M2.1",0.0189871788024902,FALSE,FALSE
"MRGN","truth",549,1000,"small","M3",0.00974798202514648,FALSE,FALSE
"MRGN","truth",550,1000,"small","M4",0.0098729133605957,FALSE,FALSE
"MRGN","truth",551,50,"medium","M0.1",0.00660610198974609,FALSE,FALSE
"MRGN","truth",552,50,"medium","M1.1",0.00798487663269043,FALSE,FALSE
"MRGN","truth",553,50,"medium","M2.1",0.0127990245819092,FALSE,FALSE
"MRGN","truth",554,50,"medium","M3",0.0112028121948242,FALSE,FALSE
"MRGN","truth",555,50,"medium","M4",0.00670409202575684,FALSE,FALSE
"MRGN","truth",556,150,"medium","M0.1",0.022028923034668,FALSE,FALSE
"MRGN","truth",557,150,"medium","M1.1",0.0247080326080322,FALSE,FALSE
"MRGN","truth",558,150,"medium","M2.1",0.0149908065795898,FALSE,FALSE
"MRGN","truth",559,150,"medium","M3",0.0162770748138428,FALSE,FALSE
"MRGN","truth",560,150,"medium","M4",0.0160510540008545,FALSE,FALSE
"MRGN","truth",561,300,"medium","M0.1",0.00924086570739746,FALSE,FALSE
"MRGN","truth",562,300,"medium","M1.1",0.00681090354919434,FALSE,FALSE
"MRGN","truth",563,300,"medium","M2.1",0.0124671459197998,FALSE,FALSE
"MRGN","truth",564,300,"medium","M3",0.0152039527893066,FALSE,FALSE
"MRGN","truth",565,300,"medium","M4",0.00820207595825195,FALSE,FALSE
"MRGN","truth",566,670,"medium","M0.1",0.0090949535369873,FALSE,FALSE
"MRGN","truth",567,670,"medium","M1.1",0.0089869499206543,FALSE,FALSE
"MRGN","truth",568,670,"medium","M2.1",0.00780701637268066,FALSE,FALSE
"MRGN","truth",569,670,"medium","M3",0.0103759765625,FALSE,FALSE
"MRGN","truth",570,670,"medium","M4",0.00857996940612793,FALSE,FALSE
"MRGN","truth",571,1000,"medium","M0.1",0.0063788890838623,FALSE,FALSE
"MRGN","truth",572,1000,"medium","M1.1",0.00851583480834961,FALSE,FALSE
"MRGN","truth",573,1000,"medium","M2.1",0.00776100158691406,FALSE,FALSE
"MRGN","truth",574,1000,"medium","M3",0.00703310966491699,FALSE,FALSE
"MRGN","truth",575,1000,"medium","M4",0.00661587715148926,FALSE,FALSE
"MRGN","truth",576,50,"large","M0.1",0.0122120380401611,FALSE,FALSE
"MRGN","truth",577,50,"large","M1.1",0.00792789459228516,FALSE,FALSE
"MRGN","truth",578,50,"large","M2.1",0.00597691535949707,FALSE,FALSE
"MRGN","truth",579,50,"large","M3",0.0113120079040527,FALSE,FALSE
"MRGN","truth",580,50,"large","M4",0.0159790515899658,FALSE,FALSE
"MRGN","truth",581,150,"large","M0.1",0.0126230716705322,FALSE,FALSE
"MRGN","truth",582,150,"large","M1.1",0.011138916015625,FALSE,FALSE
"MRGN","truth",583,150,"large","M2.1",0.0132570266723633,FALSE,FALSE
"MRGN","truth",584,150,"large","M3",0.0114929676055908,FALSE,FALSE
"MRGN","truth",585,150,"large","M4",0.00944018363952637,FALSE,FALSE
"MRGN","truth",586,300,"large","M0.1",0.00469112396240234,FALSE,FALSE
"MRGN","truth",587,300,"large","M1.1",0.0112841129302979,FALSE,FALSE
"MRGN","truth",588,300,"large","M2.1",0.0117359161376953,FALSE,FALSE
"MRGN","truth",589,300,"large","M3",0.0176489353179932,FALSE,FALSE
"MRGN","truth",590,300,"large","M4",0.00652885437011719,FALSE,FALSE
"MRGN","truth",591,670,"large","M0.1",0.010631799697876,FALSE,FALSE
"MRGN","truth",592,670,"large","M1.1",0.00753092765808105,FALSE,FALSE
"MRGN","truth",593,670,"large","M2.1",0.0139248371124268,FALSE,FALSE
"MRGN","truth",594,670,"large","M3",0.00986194610595703,FALSE,FALSE
"MRGN","truth",595,670,"large","M4",0.0131878852844238,FALSE,FALSE
"MRGN","truth",596,1000,"large","M0.1",0.0114860534667969,FALSE,FALSE
"MRGN","truth",597,1000,"large","M1.1",0.0127251148223877,FALSE,FALSE
"MRGN","truth",598,1000,"large","M2.1",0.0106339454650879,FALSE,FALSE
"MRGN","truth",599,1000,"large","M3",0.0160079002380371,FALSE,FALSE
"MRGN","truth",600,1000,"large","M4",0.0135619640350342,FALSE,FALSE
"MRGN","truth",601,50,"small","M0.1",0.0140190124511719,FALSE,FALSE
"MRGN","truth",602,50,"small","M1.1",0.00686097145080566,FALSE,FALSE
"MRGN","truth",603,50,"small","M2.1",0.00675296783447266,FALSE,FALSE
"MRGN","truth",604,50,"small","M3",0.010857105255127,FALSE,FALSE
"MRGN","truth",605,50,"small","M4",0.0159740447998047,FALSE,FALSE
"MRGN","truth",606,150,"small","M0.1",0.0175960063934326,FALSE,FALSE
"MRGN","truth",607,150,"small","M1.1",0.0067448616027832,FALSE,FALSE
"MRGN","truth",608,150,"small","M2.1",0.00583004951477051,FALSE,FALSE
"MRGN","truth",609,150,"small","M3",0.00595998764038086,FALSE,FALSE
"MRGN","truth",610,150,"small","M4",0.0100030899047852,FALSE,FALSE
"MRGN","truth",611,300,"small","M0.1",0.00714921951293945,FALSE,FALSE
"MRGN","truth",612,300,"small","M1.1",0.00783896446228027,FALSE,FALSE
"MRGN","truth",613,300,"small","M2.1",0.0119650363922119,FALSE,FALSE
"MRGN","truth",614,300,"small","M3",0.00831699371337891,FALSE,FALSE
"MRGN","truth",615,300,"small","M4",0.00652694702148438,FALSE,FALSE
"MRGN","truth",616,670,"small","M0.1",0.0160398483276367,FALSE,FALSE
"MRGN","truth",617,670,"small","M1.1",0.010242223739624,FALSE,FALSE
"MRGN","truth",618,670,"small","M2.1",0.0101540088653564,FALSE,FALSE
"MRGN","truth",619,670,"small","M3",0.00992703437805176,FALSE,FALSE
"MRGN","truth",620,670,"small","M4",0.0178489685058594,FALSE,FALSE
"MRGN","truth",621,1000,"small","M0.1",0.0248129367828369,FALSE,FALSE
"MRGN","truth",622,1000,"small","M1.1",0.0275139808654785,FALSE,FALSE
"MRGN","truth",623,1000,"small","M2.1",0.00518012046813965,FALSE,FALSE
"MRGN","truth",624,1000,"small","M3",0.0105440616607666,FALSE,FALSE
"MRGN","truth",625,1000,"small","M4",0.0041351318359375,FALSE,FALSE
"MRGN","truth",626,50,"medium","M0.1",0.0231189727783203,FALSE,FALSE
"MRGN","truth",627,50,"medium","M1.1",0.00508999824523926,FALSE,FALSE
"MRGN","truth",628,50,"medium","M2.1",0.00544500350952148,FALSE,FALSE
"MRGN","truth",629,50,"medium","M3",0.012009859085083,FALSE,FALSE
"MRGN","truth",630,50,"medium","M4",0.0228400230407715,FALSE,FALSE
"MRGN","truth",631,150,"medium","M0.1",0.0119900703430176,FALSE,FALSE
"MRGN","truth",632,150,"medium","M1.1",0.00980210304260254,FALSE,FALSE
"MRGN","truth",633,150,"medium","M2.1",0.0122590065002441,FALSE,FALSE
"MRGN","truth",634,150,"medium","M3",0.0152018070220947,FALSE,FALSE
"MRGN","truth",635,150,"medium","M4",0.0116341114044189,FALSE,FALSE
"MRGN","truth",636,300,"medium","M0.1",0.0121800899505615,FALSE,FALSE
"MRGN","truth",637,300,"medium","M1.1",0.0100748538970947,FALSE,FALSE
"MRGN","truth",638,300,"medium","M2.1",0.0081021785736084,FALSE,FALSE
"MRGN","truth",639,300,"medium","M3",0.0102019309997559,FALSE,FALSE
"MRGN","truth",640,300,"medium","M4",0.00781393051147461,FALSE,FALSE
"MRGN","truth",641,670,"medium","M0.1",0.0115818977355957,FALSE,FALSE
"MRGN","truth",642,670,"medium","M1.1",0.0149238109588623,FALSE,FALSE
"MRGN","truth",643,670,"medium","M2.1",0.00783801078796387,FALSE,FALSE
"MRGN","truth",644,670,"medium","M3",0.0167720317840576,FALSE,FALSE
"MRGN","truth",645,670,"medium","M4",0.00629305839538574,FALSE,FALSE
"MRGN","truth",646,1000,"medium","M0.1",0.0116000175476074,FALSE,FALSE
"MRGN","truth",647,1000,"medium","M1.1",0.00615286827087402,FALSE,FALSE
"MRGN","truth",648,1000,"medium","M2.1",0.0153279304504395,FALSE,FALSE
"MRGN","truth",649,1000,"medium","M3",0.0177931785583496,FALSE,FALSE
"MRGN","truth",650,1000,"medium","M4",0.0135560035705566,FALSE,FALSE
"MRGN","truth",651,50,"large","M0.1",0.010429859161377,FALSE,FALSE
"MRGN","truth",652,50,"large","M1.1",0.00878286361694336,FALSE,FALSE
"MRGN","truth",653,50,"large","M2.1",0.00814604759216309,FALSE,FALSE
"MRGN","truth",654,50,"large","M3",0.0125648975372314,FALSE,FALSE
